date,theta0,theta1,theta2,theta3,lambda1,lambda2,raw_data_json
2026-03-03,1.220828,0.785172,-0.768431,7.426539,4.123751,16.029333,"{""date"": ""2026-03-03"", ""period"": ""03 Mar 2026"", ""beta0"": 1.220828, ""beta1"": 0.785172, ""beta2"": -0.768431, ""beta3"": 7.426539, ""tau1"": 4.123751, ""tau2"": 16.029333}"
2026-03-04,1.221678,0.784244,-0.882337,7.464127,3.759556,15.776644,"{""date"": ""2026-03-04"", ""period"": ""04 Mar 2026"", ""beta0"": 1.221678, ""beta1"": 0.784244, ""beta2"": -0.882337, ""beta3"": 7.464127, ""tau1"": 3.759556, ""tau2"": 15.776644}"
2026-03-05,1.230734,0.798051,-1.171657,7.637499,4.750658,14.768778,"{""date"": ""2026-03-05"", ""period"": ""05 Mar 2026"", ""beta0"": 1.230734, ""beta1"": 0.798051, ""beta2"": -1.171657, ""beta3"": 7.637499, ""tau1"": 4.750658, ""tau2"": 14.768778}"
2026-03-06,1.23451,0.807606,-0.686405,7.248111,5.184306,15.810634,"{""date"": ""2026-03-06"", ""period"": ""06 Mar 2026"", ""beta0"": 1.23451, ""beta1"": 0.807606, ""beta2"": -0.686405, ""beta3"": 7.248111, ""tau1"": 5.184306, ""tau2"": 15.810634}"
2026-03-09,1.250336,0.817814,-1.405607,7.718966,6.571102,15.028947,"{""date"": ""2026-03-09"", ""period"": ""09 Mar 2026"", ""beta0"": 1.250336, ""beta1"": 0.817814, ""beta2"": -1.405607, ""beta3"": 7.718966, ""tau1"": 6.571102, ""tau2"": 15.028947}"
2026-03-10,1.222278,0.779838,-1.078394,7.595949,5.242868,14.938851,"{""date"": ""2026-03-10"", ""period"": ""10 Mar 2026"", ""beta0"": 1.222278, ""beta1"": 0.779838, ""beta2"": -1.078394, ""beta3"": 7.595949, ""tau1"": 5.242868, ""tau2"": 14.938851}"
2026-03-11,1.151209,0.692203,1.423915,7.550979,0.938825,15.157408,"{""date"": ""2026-03-11"", ""period"": ""11 Mar 2026"", ""beta0"": 1.151209, ""beta1"": 0.692203, ""beta2"": 1.423915, ""beta3"": 7.550979, ""tau1"": 0.938825, ""tau2"": 15.157408}"
2026-03-12,1.150576,0.673455,1.635316,7.588688,0.857155,14.89086,"{""date"": ""2026-03-12"", ""period"": ""12 Mar 2026"", ""beta0"": 1.150576, ""beta1"": 0.673455, ""beta2"": 1.635316, ""beta3"": 7.588688, ""tau1"": 0.857155, ""tau2"": 14.89086}"
2026-03-13,1.169862,0.677666,1.555394,7.566754,0.914655,15.009998,"{""date"": ""2026-03-13"", ""period"": ""13 Mar 2026"", ""beta0"": 1.169862, ""beta1"": 0.677666, ""beta2"": 1.555394, ""beta3"": 7.566754, ""tau1"": 0.914655, ""tau2"": 15.009998}"
2026-03-16,1.152278,0.651357,1.610438,7.586499,0.882125,15.089097,"{""date"": ""2026-03-16"", ""period"": ""16 Mar 2026"", ""beta0"": 1.152278, ""beta1"": 0.651357, ""beta2"": 1.610438, ""beta3"": 7.586499, ""tau1"": 0.882125, ""tau2"": 15.089097}"
2026-03-17,1.146678,0.650572,1.636343,7.516546,0.863179,15.070858,"{""date"": ""2026-03-17"", ""period"": ""17 Mar 2026"", ""beta0"": 1.146678, ""beta1"": 0.650572, ""beta2"": 1.636343, ""beta3"": 7.516546, ""tau1"": 0.863179, ""tau2"": 15.070858}"
2026-03-18,1.16078,0.654127,1.776297,7.434663,0.91484,14.872972,"{""date"": ""2026-03-18"", ""period"": ""18 Mar 2026"", ""beta0"": 1.16078, ""beta1"": 0.654127, ""beta2"": 1.776297, ""beta3"": 7.434663, ""tau1"": 0.91484, ""tau2"": 14.872972}"
2026-03-19,1.14848,0.642833,2.046338,7.41374,0.913366,14.793862,"{""date"": ""2026-03-19"", ""period"": ""19 Mar 2026"", ""beta0"": 1.14848, ""beta1"": 0.642833, ""beta2"": 2.046338, ""beta3"": 7.41374, ""tau1"": 0.913366, ""tau2"": 14.793862}"
2026-03-20,1.129517,0.677331,2.357862,7.591128,0.998163,14.999563,"{""date"": ""2026-03-20"", ""period"": ""20 Mar 2026"", ""beta0"": 1.129517, ""beta1"": 0.677331, ""beta2"": 2.357862, ""beta3"": 7.591128, ""tau1"": 0.998163, ""tau2"": 14.999563}"
2026-03-23,1.18,0.721164,2.035798,7.360835,0.892879,14.784363,"{""date"": ""2026-03-23"", ""period"": ""23 Mar 2026"", ""beta0"": 1.18, ""beta1"": 0.721164, ""beta2"": 2.035798, ""beta3"": 7.360835, ""tau1"": 0.892879, ""tau2"": 14.784363}"
2026-03-24,1.139478,0.689297,2.429616,7.400214,0.867412,14.211818,"{""date"": ""2026-03-24"", ""period"": ""24 Mar 2026"", ""beta0"": 1.139478, ""beta1"": 0.689297, ""beta2"": 2.429616, ""beta3"": 7.400214, ""tau1"": 0.867412, ""tau2"": 14.211818}"
2026-03-25,1.153228,0.682347,2.359486,7.155432,0.844544,14.141064,"{""date"": ""2026-03-25"", ""period"": ""25 Mar 2026"", ""beta0"": 1.153228, ""beta1"": 0.682347, ""beta2"": 2.359486, ""beta3"": 7.155432, ""tau1"": 0.844544, ""tau2"": 14.141064}"
2026-03-26,1.164096,0.689967,2.443759,7.329445,0.86435,13.853053,"{""date"": ""2026-03-26"", ""period"": ""26 Mar 2026"", ""beta0"": 1.164096, ""beta1"": 0.689967, ""beta2"": 2.443759, ""beta3"": 7.329445, ""tau1"": 0.86435, ""tau2"": 13.853053}"
2026-03-27,1.153005,0.678563,2.480948,7.551125,0.881433,13.71667,"{""date"": ""2026-03-27"", ""period"": ""27 Mar 2026"", ""beta0"": 1.153005, ""beta1"": 0.678563, ""beta2"": 2.480948, ""beta3"": 7.551125, ""tau1"": 0.881433, ""tau2"": 13.71667}"
2026-03-30,1.108087,0.647955,2.636657,7.570021,0.805047,13.735744,"{""date"": ""2026-03-30"", ""period"": ""30 Mar 2026"", ""beta0"": 1.108087, ""beta1"": 0.647955, ""beta2"": 2.636657, ""beta3"": 7.570021, ""tau1"": 0.805047, ""tau2"": 13.735744}"
2026-03-31,1.107375,0.677741,2.611843,7.50689,0.784213,13.734658,"{""date"": ""2026-03-31"", ""period"": ""31 Mar 2026"", ""beta0"": 1.107375, ""beta1"": 0.677741, ""beta2"": 2.611843, ""beta3"": 7.50689, ""tau1"": 0.784213, ""tau2"": 13.734658}"
2026-04-01,1.184562,0.741428,2.169335,7.254842,0.80827,14.077497,"{""date"": ""2026-04-01"", ""period"": ""01 Apr 2026"", ""beta0"": 1.184562, ""beta1"": 0.741428, ""beta2"": 2.169335, ""beta3"": 7.254842, ""tau1"": 0.80827, ""tau2"": 14.077497}"
2026-04-02,1.194025,0.726398,2.323664,7.319344,0.802838,14.175021,"{""date"": ""2026-04-02"", ""period"": ""02 Apr 2026"", ""beta0"": 1.194025, ""beta1"": 0.726398, ""beta2"": 2.323664, ""beta3"": 7.319344, ""tau1"": 0.802838, ""tau2"": 14.175021}"
